Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
5716,3/1/2017,2658970642886020,1,nagomi shoyu
5717,3/1/2017,2361463080851220,3,tonkotsu ramen
5718,3/1/2017,2361463080851220,3,tonkotsu ramen
5719,3/1/2017,1588318504937180,1,nagomi shoyu
5720,3/1/2017,1588318504937180,1,nagomi shoyu
5721,3/1/2017,5882558643422780,4,nagomi shoyu
5722,3/1/2017,5882558643422780,4,nagomi shoyu
5723,3/1/2017,7184273270453990,1,burnt garlic tonkotsu ramen
5724,3/1/2017,7184273270453990,1,burnt garlic tonkotsu ramen
5725,3/1/2017,72600456943414,1,vegetarian spicy miso
5726,3/1/2017,72600456943414,1,vegetarian spicy miso
5727,3/1/2017,9751427211834370,1,tori paitan ramen
5728,3/1/2017,9751427211834370,1,tori paitan ramen
5729,3/1/2017,4871644012729420,1,miso crab ramen
5730,3/1/2017,4871644012729420,1,miso crab ramen
5731,3/1/2017,2762534560820070,1,shio ramen
5732,3/1/2017,2762534560820070,1,shio ramen
5733,3/1/2017,9889795934672040,2,soft-shell miso crab ramen
5734,3/1/2017,9889795934672040,2,soft-shell miso crab ramen
5735,3/1/2017,3740929165486960,4,soft-shell miso crab ramen
5736,3/1/2017,3740929165486960,4,soft-shell miso crab ramen
5737,3/1/2017,4997702184191390,3,vegetarian spicy miso
5738,3/1/2017,4997702184191390,3,vegetarian spicy miso
5739,3/1/2017,3534033222316090,1,vegetarian spicy miso
5740,3/1/2017,3534033222316090,1,vegetarian spicy miso
5741,3/1/2017,9007179518519820,1,tori paitan ramen
5742,3/1/2017,9007179518519820,1,tori paitan ramen
5743,3/1/2017,8019463180505990,1,truffle butter ramen
5744,3/1/2017,8019463180505990,1,truffle butter ramen
5745,3/1/2017,5482288957841330,1,truffle butter ramen
5746,3/1/2017,5482288957841330,1,truffle butter ramen
5747,3/2/2017,3512233725594590,1,truffle butter ramen
5748,3/2/2017,3512233725594590,1,truffle butter ramen
5749,3/2/2017,8510410863806200,1,miso crab ramen
5750,3/2/2017,8510410863806200,1,miso crab ramen
5751,3/3/2017,9568443869947530,1,spicy miso ramen
5752,3/3/2017,9568443869947530,1,spicy miso ramen
5753,3/3/2017,70565104807465,1,nagomi shoyu
5754,3/3/2017,70565104807465,1,nagomi shoyu
5755,3/3/2017,8637581322001160,1,burnt garlic tonkotsu ramen
5756,3/3/2017,8637581322001160,1,burnt garlic tonkotsu ramen
5757,3/3/2017,2824308938680390,1,burnt garlic tonkotsu ramen
5758,3/3/2017,2824308938680390,1,burnt garlic tonkotsu ramen
5759,3/3/2017,2605677907460770,2,miso crab ramen
5760,3/3/2017,2605677907460770,2,miso crab ramen
5761,3/3/2017,5682554954600760,1,truffle butter ramen
5762,3/3/2017,5682554954600760,1,truffle butter ramen
5763,3/3/2017,2449585245794510,1,burnt garlic tonkotsu ramen
5764,3/3/2017,2449585245794510,1,burnt garlic tonkotsu ramen
5765,3/3/2017,3273861943617340,1,nagomi shoyu
5766,3/3/2017,3273861943617340,1,nagomi shoyu
5767,3/3/2017,7815250690959610,1,spicy miso ramen
5768,3/3/2017,7815250690959610,1,spicy miso ramen
5769,3/3/2017,9884522934670380,1,shio ramen
5770,3/3/2017,9884522934670380,1,shio ramen
5771,3/3/2017,3542723999212440,1,miso crab ramen
5772,3/3/2017,3542723999212440,1,miso crab ramen
5773,3/3/2017,2162520700552770,1,miso crab ramen
5774,3/3/2017,2162520700552770,1,miso crab ramen
5775,3/3/2017,1806698555632270,1,miso crab ramen
5776,3/3/2017,1806698555632270,1,miso crab ramen
5777,3/3/2017,9145375865238520,2,vegetarian spicy miso
5778,3/3/2017,9145375865238520,2,vegetarian spicy miso
5779,3/3/2017,6379155424028780,1,vegetarian curry + king trumpet mushroom ramen
5780,3/3/2017,6379155424028780,1,vegetarian curry + king trumpet mushroom ramen
5781,3/3/2017,9875219012582530,3,tori paitan ramen
5782,3/3/2017,9875219012582530,3,tori paitan ramen
5783,3/3/2017,6275117626703530,1,miso crab ramen
5784,3/3/2017,6275117626703530,1,miso crab ramen
5785,3/3/2017,6073434331909220,1,truffle butter ramen
5786,3/3/2017,6073434331909220,1,truffle butter ramen
5787,3/3/2017,2519451890856560,1,burnt garlic tonkotsu ramen
5788,3/3/2017,2519451890856560,1,burnt garlic tonkotsu ramen
5789,3/3/2017,4310586390608050,3,spicy miso ramen
5790,3/3/2017,4310586390608050,3,spicy miso ramen
5791,3/3/2017,5400814419020010,1,miso crab ramen
5792,3/3/2017,5400814419020010,1,miso crab ramen
5793,3/3/2017,3550610157782290,1,shio ramen
5794,3/3/2017,3550610157782290,1,shio ramen
5795,3/3/2017,1483917145115910,2,spicy miso ramen
5796,3/3/2017,1483917145115910,2,spicy miso ramen
5797,3/3/2017,9905765200411100,1,tonkotsu ramen
5798,3/3/2017,9905765200411100,1,tonkotsu ramen
5799,3/3/2017,6232636293615720,1,tonkotsu ramen
5800,3/3/2017,6232636293615720,1,tonkotsu ramen
5801,3/3/2017,6481903729267600,3,burnt garlic tonkotsu ramen
5802,3/3/2017,6481903729267600,3,burnt garlic tonkotsu ramen
5803,3/3/2017,9339231513134740,1,burnt garlic tonkotsu ramen
5804,3/3/2017,9339231513134740,1,burnt garlic tonkotsu ramen
5805,3/3/2017,7535433396804210,1,nagomi shoyu
5806,3/3/2017,7535433396804210,1,nagomi shoyu
5807,3/3/2017,5951236858480320,1,truffle butter ramen
5808,3/3/2017,5951236858480320,1,truffle butter ramen
5809,3/3/2017,9633204551719100,1,vegetarian curry + king trumpet mushroom ramen
5810,3/3/2017,9633204551719100,1,vegetarian curry + king trumpet mushroom ramen
5811,3/3/2017,6040239258548000,1,vegetarian curry + king trumpet mushroom ramen
5812,3/3/2017,6040239258548000,1,vegetarian curry + king trumpet mushroom ramen
5813,3/3/2017,2547477617371470,2,burnt garlic tonkotsu ramen
5814,3/3/2017,2547477617371470,2,burnt garlic tonkotsu ramen
5815,3/3/2017,9887821904309150,1,shio ramen
5816,3/3/2017,9887821904309150,1,shio ramen
5817,3/3/2017,3027658047226430,1,truffle butter ramen
5818,3/3/2017,3027658047226430,1,truffle butter ramen
5819,3/3/2017,5842311127317190,1,vegetarian curry + king trumpet mushroom ramen
5820,3/3/2017,5842311127317190,1,vegetarian curry + king trumpet mushroom ramen
5821,3/3/2017,8739465954629490,3,vegetarian spicy miso
5822,3/3/2017,8739465954629490,3,vegetarian spicy miso
5823,3/3/2017,3447411870431370,1,tonkotsu ramen
5824,3/3/2017,3447411870431370,1,tonkotsu ramen
5825,3/3/2017,9073187998177100,1,spicy miso ramen
5826,3/3/2017,9073187998177100,1,spicy miso ramen
5827,3/3/2017,4153177765416130,1,tonkotsu ramen
5828,3/3/2017,4153177765416130,1,tonkotsu ramen
5829,3/3/2017,4529635110682720,1,vegetarian curry + king trumpet mushroom ramen
5830,3/3/2017,4529635110682720,1,vegetarian curry + king trumpet mushroom ramen
5831,3/3/2017,6899377280335370,1,soft-shell miso crab ramen
5832,3/3/2017,6899377280335370,1,soft-shell miso crab ramen
5833,3/3/2017,2323032255980480,1,nagomi shoyu
5834,3/3/2017,2323032255980480,1,nagomi shoyu
5835,3/3/2017,8398604679211710,1,tori paitan ramen
5836,3/3/2017,8398604679211710,1,tori paitan ramen
5837,3/3/2017,8811855953293760,1,vegetarian curry + king trumpet mushroom ramen
5838,3/3/2017,8811855953293760,1,vegetarian curry + king trumpet mushroom ramen
5839,3/3/2017,4802512774920140,2,vegetarian spicy miso
5840,3/3/2017,4802512774920140,2,vegetarian spicy miso
5841,3/3/2017,9411911498446890,1,spicy miso ramen
5842,3/3/2017,9411911498446890,1,spicy miso ramen
5843,3/3/2017,5863915068283630,1,truffle butter ramen
5844,3/3/2017,5863915068283630,1,truffle butter ramen
5845,3/3/2017,9024782963860430,1,miso crab ramen
5846,3/3/2017,9024782963860430,1,miso crab ramen
5847,3/3/2017,4498576583547140,1,vegetarian curry + king trumpet mushroom ramen
5848,3/3/2017,4498576583547140,1,vegetarian curry + king trumpet mushroom ramen
5849,3/3/2017,9611771905862040,1,vegetarian curry + king trumpet mushroom ramen
5850,3/3/2017,9611771905862040,1,vegetarian curry + king trumpet mushroom ramen
5851,3/3/2017,7918226656769010,1,miso crab ramen
5852,3/3/2017,7918226656769010,1,miso crab ramen
5853,3/3/2017,5468200785653030,1,shio ramen
5854,3/3/2017,5468200785653030,1,shio ramen
5855,3/3/2017,7172143733528770,4,nagomi shoyu
5856,3/3/2017,7172143733528770,4,nagomi shoyu
5857,3/3/2017,594966850655967,1,vegetarian spicy miso
5858,3/3/2017,594966850655967,1,vegetarian spicy miso
5859,3/3/2017,1637680323472860,1,tonkotsu ramen
5860,3/3/2017,1637680323472860,1,tonkotsu ramen
5861,3/3/2017,9594200302998960,2,truffle butter ramen
5862,3/3/2017,9594200302998960,2,truffle butter ramen
5863,3/3/2017,980391756359667,1,tonkotsu ramen
5864,3/3/2017,980391756359667,1,tonkotsu ramen
5865,3/3/2017,6120154550844010,1,nagomi shoyu
5866,3/3/2017,6120154550844010,1,nagomi shoyu
5867,3/3/2017,7433713326491080,1,truffle butter ramen
5868,3/3/2017,7433713326491080,1,truffle butter ramen
5869,3/3/2017,9092946843744100,1,soft-shell miso crab ramen
5870,3/3/2017,9092946843744100,1,soft-shell miso crab ramen
5871,3/3/2017,9748510536866200,4,nagomi shoyu
5872,3/3/2017,9748510536866200,4,nagomi shoyu
5873,3/3/2017,4810336587263000,4,miso crab ramen
5874,3/3/2017,4810336587263000,4,miso crab ramen
5875,3/3/2017,7338873461598700,1,burnt garlic tonkotsu ramen
5876,3/3/2017,7338873461598700,1,burnt garlic tonkotsu ramen
5877,3/3/2017,2773973095310000,1,burnt garlic tonkotsu ramen
5878,3/3/2017,2773973095310000,1,burnt garlic tonkotsu ramen
5879,3/3/2017,5327917208904060,1,soft-shell miso crab ramen
5880,3/3/2017,5327917208904060,1,soft-shell miso crab ramen
5881,3/3/2017,3647983747475260,2,vegetarian curry + king trumpet mushroom ramen
5882,3/3/2017,3647983747475260,2,vegetarian curry + king trumpet mushroom ramen
5883,3/3/2017,9678985682046790,2,vegetarian spicy miso
5884,3/3/2017,9678985682046790,2,vegetarian spicy miso
5885,3/3/2017,2871706695598540,1,vegetarian spicy miso
5886,3/3/2017,2871706695598540,1,vegetarian spicy miso
5887,3/3/2017,5434632324154920,1,spicy miso ramen
5888,3/3/2017,5434632324154920,1,spicy miso ramen
5889,3/3/2017,3467443825485880,1,miso crab ramen
5890,3/3/2017,3467443825485880,1,miso crab ramen
5891,3/3/2017,9830656902856690,3,truffle butter ramen
5892,3/3/2017,9830656902856690,3,truffle butter ramen
5893,3/3/2017,4151855516558380,4,miso crab ramen
5894,3/3/2017,4151855516558380,4,miso crab ramen
5895,3/3/2017,5452873255247450,1,spicy miso ramen
5896,3/3/2017,5452873255247450,1,spicy miso ramen
5897,3/3/2017,5214436581519850,1,truffle butter ramen
5898,3/3/2017,5214436581519850,1,truffle butter ramen
5899,3/3/2017,5222391812287220,1,burnt garlic tonkotsu ramen
5900,3/3/2017,5222391812287220,1,burnt garlic tonkotsu ramen
5901,3/4/2017,6154738490374360,1,spicy miso ramen
5902,3/4/2017,6154738490374360,1,spicy miso ramen
5903,3/4/2017,6682173411438800,2,soft-shell miso crab ramen
5904,3/4/2017,6682173411438800,2,soft-shell miso crab ramen
5905,3/4/2017,8426165839234570,1,soft-shell miso crab ramen
5906,3/4/2017,8426165839234570,1,soft-shell miso crab ramen
5907,3/4/2017,6970167671908350,1,shio ramen
5908,3/4/2017,6970167671908350,1,shio ramen
5909,3/4/2017,6214874948907900,1,tonkotsu ramen
5910,3/4/2017,6214874948907900,1,tonkotsu ramen
5911,3/4/2017,4036127143559760,1,vegetarian curry + king trumpet mushroom ramen
5912,3/4/2017,4036127143559760,1,vegetarian curry + king trumpet mushroom ramen
5913,3/5/2017,4664391284162420,1,truffle butter ramen
5914,3/5/2017,4664391284162420,1,truffle butter ramen
5915,3/5/2017,5296487302114730,1,miso crab ramen
5916,3/5/2017,5296487302114730,1,miso crab ramen
5917,3/5/2017,5816639822964430,2,vegetarian spicy miso
5918,3/5/2017,5816639822964430,2,vegetarian spicy miso
5919,3/5/2017,7748294230656270,1,tonkotsu ramen
5920,3/5/2017,7748294230656270,1,tonkotsu ramen
5921,3/5/2017,9875539066254510,1,spicy miso ramen
5922,3/5/2017,9875539066254510,1,spicy miso ramen
5923,3/5/2017,6674423757548270,1,spicy miso ramen
5924,3/5/2017,6674423757548270,1,spicy miso ramen
5925,3/5/2017,5208531155767290,1,miso crab ramen
5926,3/5/2017,5208531155767290,1,miso crab ramen
5927,3/5/2017,6447966091954430,1,soft-shell miso crab ramen
5928,3/5/2017,6447966091954430,1,soft-shell miso crab ramen
5929,3/5/2017,1183032111665310,1,soft-shell miso crab ramen
5930,3/5/2017,1183032111665310,1,soft-shell miso crab ramen
5931,3/5/2017,2233280205550770,1,shio ramen
5932,3/5/2017,2233280205550770,1,shio ramen
5933,3/5/2017,5608953534611140,1,burnt garlic tonkotsu ramen
5934,3/5/2017,5608953534611140,1,burnt garlic tonkotsu ramen
5935,3/5/2017,5971637473414310,2,spicy miso ramen
5936,3/5/2017,5971637473414310,2,spicy miso ramen
5937,3/5/2017,9998472566049470,1,tori paitan ramen
5938,3/5/2017,9998472566049470,1,tori paitan ramen
5939,3/5/2017,7874837689722460,2,vegetarian spicy miso
5940,3/5/2017,7874837689722460,2,vegetarian spicy miso
5941,3/5/2017,9680373489121130,1,spicy miso ramen
5942,3/5/2017,9680373489121130,1,spicy miso ramen
5943,3/5/2017,2908559001788560,1,vegetarian spicy miso
5944,3/5/2017,2908559001788560,1,vegetarian spicy miso
5945,3/5/2017,7027652441169930,1,soft-shell miso crab ramen
5946,3/5/2017,7027652441169930,1,soft-shell miso crab ramen
5947,3/5/2017,3361612336181230,1,vegetarian spicy miso
5948,3/5/2017,3361612336181230,1,vegetarian spicy miso
5949,3/5/2017,9794704085134340,1,tori paitan ramen
5950,3/5/2017,9794704085134340,1,tori paitan ramen
5951,3/5/2017,1706005782638630,1,spicy miso ramen
5952,3/5/2017,1706005782638630,1,spicy miso ramen
5953,3/5/2017,9898261856055960,2,spicy miso ramen
5954,3/5/2017,9898261856055960,2,spicy miso ramen
5955,3/5/2017,8335679013371900,1,soft-shell miso crab ramen
5956,3/5/2017,8335679013371900,1,soft-shell miso crab ramen
5957,3/5/2017,8518486962289530,1,burnt garlic tonkotsu ramen
5958,3/5/2017,8518486962289530,1,burnt garlic tonkotsu ramen
5959,3/5/2017,6929406534979400,1,spicy miso ramen
5960,3/5/2017,6929406534979400,1,spicy miso ramen
5961,3/5/2017,7953879548717680,1,vegetarian spicy miso
5962,3/5/2017,7953879548717680,1,vegetarian spicy miso
5963,3/5/2017,1269405877702860,1,burnt garlic tonkotsu ramen
5964,3/5/2017,1269405877702860,1,burnt garlic tonkotsu ramen
5965,3/5/2017,9357794909574310,1,tonkotsu ramen
5966,3/5/2017,9357794909574310,1,tonkotsu ramen
5967,3/5/2017,4125453142768150,1,tori paitan ramen
5968,3/5/2017,4125453142768150,1,tori paitan ramen
5969,3/5/2017,7836359341025980,1,miso crab ramen
5970,3/5/2017,7836359341025980,1,miso crab ramen
5971,3/5/2017,504064635986726,1,vegetarian curry + king trumpet mushroom ramen
5972,3/5/2017,504064635986726,1,vegetarian curry + king trumpet mushroom ramen
5973,3/5/2017,6822791393995770,1,spicy miso ramen
5974,3/5/2017,6822791393995770,1,spicy miso ramen
5975,3/5/2017,7115382761231240,1,miso crab ramen
5976,3/5/2017,7115382761231240,1,miso crab ramen
5977,3/5/2017,9396421522343900,1,vegetarian spicy miso
5978,3/5/2017,9396421522343900,1,vegetarian spicy miso
5979,3/5/2017,8240899400651020,1,vegetarian spicy miso
5980,3/5/2017,8240899400651020,1,vegetarian spicy miso
5981,3/5/2017,4909439489314190,1,vegetarian spicy miso
5982,3/5/2017,4909439489314190,1,vegetarian spicy miso
5983,3/5/2017,2987877035060390,1,shio ramen
5984,3/5/2017,2987877035060390,1,shio ramen
5985,3/5/2017,2183089959303270,1,vegetarian spicy miso
5986,3/5/2017,2183089959303270,1,vegetarian spicy miso
5987,3/5/2017,2044586977664050,3,soft-shell miso crab ramen
5988,3/5/2017,2044586977664050,3,soft-shell miso crab ramen
5989,3/5/2017,4586672641251410,1,tori paitan ramen
5990,3/5/2017,4586672641251410,1,tori paitan ramen
5991,3/5/2017,3323902461912700,1,burnt garlic tonkotsu ramen
5992,3/5/2017,3323902461912700,1,burnt garlic tonkotsu ramen
5993,3/5/2017,5378245918510140,3,shio ramen
5994,3/5/2017,5378245918510140,3,shio ramen
5995,3/5/2017,3150837065615780,1,soft-shell miso crab ramen
5996,3/5/2017,3150837065615780,1,soft-shell miso crab ramen
5997,3/5/2017,7840575257045020,1,nagomi shoyu
5998,3/5/2017,7840575257045020,1,nagomi shoyu
5999,3/5/2017,1627957621500600,1,nagomi shoyu
6000,3/5/2017,1627957621500600,1,nagomi shoyu
6001,3/5/2017,6132655397065290,1,vegetarian curry + king trumpet mushroom ramen
6002,3/5/2017,6132655397065290,1,vegetarian curry + king trumpet mushroom ramen
6003,3/5/2017,7088997718528840,3,burnt garlic tonkotsu ramen
6004,3/5/2017,7088997718528840,3,burnt garlic tonkotsu ramen
6005,3/5/2017,7068596141523920,1,nagomi shoyu
6006,3/5/2017,7068596141523920,1,nagomi shoyu
6007,3/5/2017,3175471995362400,1,miso crab ramen
6008,3/5/2017,3175471995362400,1,miso crab ramen
6009,3/5/2017,9545903100056330,1,spicy miso ramen
6010,3/5/2017,9545903100056330,1,spicy miso ramen
6011,3/5/2017,9729246887532030,1,shio ramen
6012,3/5/2017,9729246887532030,1,shio ramen
6013,3/5/2017,6510991612842670,2,nagomi shoyu
6014,3/5/2017,6510991612842670,2,nagomi shoyu
6015,3/5/2017,1030910127860750,1,shio ramen
6016,3/5/2017,1030910127860750,1,shio ramen
6017,3/5/2017,9863624847480610,1,vegetarian spicy miso
6018,3/5/2017,9863624847480610,1,vegetarian spicy miso
6019,3/5/2017,3221346923092300,1,spicy miso ramen
6020,3/5/2017,3221346923092300,1,spicy miso ramen
6021,3/6/2017,7822113838634830,1,soft-shell miso crab ramen
6022,3/6/2017,7822113838634830,1,soft-shell miso crab ramen
6023,3/6/2017,5208393669125630,1,vegetarian spicy miso
6024,3/6/2017,5208393669125630,1,vegetarian spicy miso
6025,3/6/2017,7522820925955350,1,spicy miso ramen
6026,3/6/2017,7522820925955350,1,spicy miso ramen
6027,3/6/2017,3165079014589090,1,miso crab ramen
6028,3/6/2017,3165079014589090,1,miso crab ramen
6029,3/6/2017,9256278856466600,1,tonkotsu ramen
6030,3/6/2017,9256278856466600,1,tonkotsu ramen
6031,3/6/2017,6965975110865390,1,nagomi shoyu
6032,3/6/2017,6965975110865390,1,nagomi shoyu
6033,3/6/2017,2342414723825540,1,nagomi shoyu
6034,3/6/2017,2342414723825540,1,nagomi shoyu
6035,3/6/2017,4414187352872010,1,soft-shell miso crab ramen
6036,3/6/2017,4414187352872010,1,soft-shell miso crab ramen
6037,3/6/2017,8657076150070410,1,vegetarian spicy miso
6038,3/6/2017,8657076150070410,1,vegetarian spicy miso
6039,3/6/2017,2770510833774360,1,nagomi shoyu
6040,3/6/2017,2770510833774360,1,nagomi shoyu
6041,3/6/2017,5136278598884250,1,truffle butter ramen
6042,3/6/2017,5136278598884250,1,truffle butter ramen
6043,3/6/2017,7069429774154950,1,tonkotsu ramen
6044,3/6/2017,7069429774154950,1,tonkotsu ramen
6045,3/6/2017,3737066450229360,1,tonkotsu ramen
6046,3/6/2017,3737066450229360,1,tonkotsu ramen
6047,3/6/2017,5622920258007070,1,vegetarian spicy miso
6048,3/6/2017,5622920258007070,1,vegetarian spicy miso
6049,3/6/2017,2208836544121910,1,tori paitan ramen
6050,3/6/2017,2208836544121910,1,tori paitan ramen
6051,3/6/2017,9048383655704710,1,spicy miso ramen
6052,3/6/2017,9048383655704710,1,spicy miso ramen
6053,3/6/2017,6409851188604380,1,soft-shell miso crab ramen
6054,3/6/2017,6409851188604380,1,soft-shell miso crab ramen
6055,3/6/2017,5201592544927590,1,miso crab ramen
6056,3/6/2017,5201592544927590,1,miso crab ramen
6057,3/6/2017,4170285141692930,1,tori paitan ramen
6058,3/6/2017,4170285141692930,1,tori paitan ramen
6059,3/6/2017,934407024388903,1,soft-shell miso crab ramen
6060,3/6/2017,934407024388903,1,soft-shell miso crab ramen
6061,3/6/2017,3654912875932930,1,truffle butter ramen
6062,3/6/2017,3654912875932930,1,truffle butter ramen
6063,3/6/2017,6897878490782300,1,tori paitan ramen
6064,3/6/2017,6897878490782300,1,tori paitan ramen
6065,3/6/2017,7009813220491670,4,nagomi shoyu
6066,3/6/2017,7009813220491670,4,nagomi shoyu
6067,3/6/2017,6117128997453210,1,soft-shell miso crab ramen
6068,3/6/2017,6117128997453210,1,soft-shell miso crab ramen
6069,3/6/2017,3121000206456450,1,vegetarian spicy miso
6070,3/6/2017,3121000206456450,1,vegetarian spicy miso
6071,3/6/2017,8809782893737190,1,spicy miso ramen
6072,3/6/2017,8809782893737190,1,spicy miso ramen
6073,3/6/2017,1044332676506910,3,vegetarian curry + king trumpet mushroom ramen
